point,real_x,real_y,real_z,image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
p17,0.63,23.8,1.5,1762136274533.matphoto,23,0.5613907275892447,23.71187765292589,1.3715608189916353,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136279558.matphoto,38,0.686328644805672,23.6848226892131,1.5198375698370787,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136279558.matphoto,8,0.7661568741562867,23.79379094993239,1.4995640491402813,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136279558.matphoto,29,0.8081268112299949,23.68935156317304,1.4832032741242986,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136432834.matphoto,37,0.7180059628465725,23.88017336481461,1.5060276058182858,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136432834.matphoto,4,0.7122068327323123,23.763565418525403,1.5026567053864075,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136432834.matphoto,22,0.7482781663594289,23.92108512181167,1.4637123134156402,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136437863.matphoto,37,0.6793956711009417,23.91543784879268,1.5051241721249045,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136437863.matphoto,4,0.6718827708740547,23.795361796247192,1.4990216446652422,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136437863.matphoto,22,0.7120566149255145,23.94683268525217,1.4593095321678755,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136442895.matphoto,38,0.7574930655228895,23.725945046340957,1.5066971403896858,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136442895.matphoto,8,0.8013287721987779,23.79720190915463,1.539762407358631,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136442895.matphoto,29,0.7382320933542792,23.75997458620555,1.4841411276381375,,,False,1,,6,,False
p17,0.63,23.8,1.5,1762136442895.matphoto,30,-1.1820392239460582,23.863128629584573,3.3661375122350865,,,False,1,,6,,True
p18,0.74,25.2,1.5,,-1,0.8420236289097027,25.118327465931085,1.4974573307759809,0.2,WEIGHTED_MEDIAN,True,17,6.0,6,17.0,
p18,0.74,25.2,1.5,1762136781797.matphoto,6,0.727993625590966,25.01044450012033,1.5469376231587182,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136781797.matphoto,23,0.7737440478455764,25.05615311133763,1.382001743055691,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136786824.matphoto,6,0.7619276204321358,25.04865477890416,1.5514711797971923,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136786824.matphoto,23,0.8042761656905083,25.093936496636164,1.379631351145668,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136786824.matphoto,38,0.7965048516340896,25.059071320876846,1.5047351091632528,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136791824.matphoto,6,0.8282580955339389,25.1455876496127,1.4943338096413188,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136791824.matphoto,23,0.8093261631940075,25.118327465931085,1.38249083885296,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136951222.matphoto,37,0.8420236289097027,25.232514901703414,1.5154475875990865,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136951222.matphoto,4,0.8447494169502747,25.11740367861221,1.5177398612088608,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136951222.matphoto,22,0.8729755292247936,25.19198217554867,1.4967251933069343,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136956226.matphoto,37,0.8474654047071848,25.204895689222194,1.517825959488698,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136956226.matphoto,4,0.8433841859616984,25.096652254557327,1.5204074589759002,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136956226.matphoto,22,0.8768058188038153,25.164289412336387,1.4907567499215122,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136956226.matphoto,38,0.8503325308705358,25.147305573002857,1.5214739409011382,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136961253.matphoto,37,0.8498430607372347,25.189358615800383,1.5126874536514798,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136961253.matphoto,4,0.8505708500914502,25.070060156214065,1.515670230435699,,,False,1,,6,,False
p18,0.74,25.2,1.5,1762136961253.matphoto,22,0.8735365173192875,25.14778436097852,1.4974573307759809,,,False,1,,6,,False
p19,1.16,26.6,1.5,,-1,1.260229545675504,26.466554519618164,1.5095712009854247,0.2,WEIGHTED_MEDIAN,True,30,6.0,6,26.0,
p19,1.16,26.6,1.5,1762137254131.matphoto,37,1.2645439621132055,26.498278271039084,1.5699775554674424,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137254131.matphoto,6,1.265481188382606,26.55325997649708,1.4813345374516034,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137254131.matphoto,4,1.3361475328104708,20.33627673993256,0.7072862274924359,,,False,1,,6,,True
p19,1.16,26.6,1.5,1762137254131.matphoto,23,1.2530324225432496,26.48919325440442,1.384900219845085,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137254131.matphoto,22,1.3043690235163634,26.476302486434328,1.5095712009854247,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137259162.matphoto,37,1.2524574856085715,26.511104101725216,1.551586316958652,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137259162.matphoto,4,1.2604574218212727,26.40756150814254,1.5401564166600823,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137259162.matphoto,6,1.1887766721696496,20.31334866348543,0.749135617491707,,,False,1,,6,,True
p19,1.16,26.6,1.5,1762137259162.matphoto,22,1.298363951525187,26.463071251941,1.5028016728210232,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137259162.matphoto,23,1.2601215380117357,26.465209362812693,1.3986948635761316,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137264162.matphoto,37,1.299667001056236,26.46545729506865,1.5937805462012835,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137264162.matphoto,6,1.281704184926996,26.54528463817735,1.4862408304069763,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137264162.matphoto,4,1.256429495887535,26.4351429903654,1.5339516505823647,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137264162.matphoto,23,1.260229545675504,26.48186649163049,1.3863804393595338,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137264162.matphoto,22,1.2924800208805052,26.462367759859024,1.495848779408838,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137436015.matphoto,37,1.269389521487006,26.4765761187006,1.5658715746820675,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137436015.matphoto,6,1.1955493401599828,20.31051708696024,0.7650080240617845,,,False,1,,6,,True
p19,1.16,26.6,1.5,1762137436015.matphoto,4,1.2553521270614527,26.40338013128884,1.5380925119302589,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137436015.matphoto,22,1.2960963956074791,26.45211750136096,1.4990131350752889,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137436015.matphoto,23,1.2571497357537118,26.465134502384625,1.3838980616994034,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137441015.matphoto,37,1.2577497228716017,26.466554519618164,1.5674161668200923,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137441015.matphoto,4,1.2406445771264194,26.38838806683099,1.536958997524046,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137441015.matphoto,6,1.251144831158147,26.49053946883189,1.473061186491852,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137441015.matphoto,22,1.301071819546212,21.1879075350838,1.4594745719357205,,,False,1,,6,,True
p19,1.16,26.6,1.5,1762137441015.matphoto,23,1.2365236885991824,26.44137371736765,1.3879458651814478,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137446042.matphoto,37,1.2570654939947483,26.53266381424625,1.5466035192733458,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137446042.matphoto,4,1.257946406167809,26.41565058684316,1.542024681606367,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137446042.matphoto,6,1.2630053725171693,26.53628346841144,1.4896504467840188,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137446042.matphoto,22,1.290625297040783,26.47880761663169,1.518841938731395,,,False,1,,6,,False
p19,1.16,26.6,1.5,1762137446042.matphoto,23,1.2440846664356942,26.475340428548925,1.3957198762301457,,,False,1,,6,,False
p20,0.42,28.0,1.5,,-1,0.4940679235269474,27.86709880713097,1.560650040017285,0.2,WEIGHTED_MEDIAN,True,17,6.0,6,16.0,
p20,0.42,28.0,1.5,1762137957924.matphoto,37,0.5079030324137732,27.872868634593903,1.5787689300386476,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137957924.matphoto,4,0.5126349463786364,27.79650772889278,1.560650040017285,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137957924.matphoto,22,0.6559031622723681,19.87787728805,1.708588490011602,,,False,1,,6,,True
p20,0.42,28.0,1.5,1762137962952.matphoto,37,0.4513969123107435,27.959742523443797,1.5712423926141117,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137962952.matphoto,4,0.4913616728665371,27.88461466053618,1.5725952591164618,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137962952.matphoto,22,0.517690789133489,27.86709880713097,1.488168051952819,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137967952.matphoto,37,0.4918928547666774,27.940696087363108,1.570360098364116,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137967952.matphoto,4,0.5279062003945694,27.857063281278272,1.5596746220465856,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762137967952.matphoto,22,0.5486492350349874,27.858930187390055,1.4829593242706691,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138107036.matphoto,37,0.4846720075521529,27.87122255192052,1.5996655501543569,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138107036.matphoto,4,0.4353984544642946,27.82630724871345,1.53869043239169,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138112065.matphoto,37,0.4846074926365586,27.86581702659094,1.578707119184315,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138112065.matphoto,4,0.420658489468271,27.821703182415384,1.531560321751645,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138112065.matphoto,22,0.4940679235269474,27.84367730015521,1.4866444901539269,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138117099.matphoto,37,0.4923768219908837,27.92191611785186,1.5906994217114403,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138117099.matphoto,4,0.5592983414289718,27.849294633681343,1.541546718907992,,,False,1,,6,,False
p20,0.42,28.0,1.5,1762138117099.matphoto,22,0.5080663372867416,27.885208956618516,1.509352804649832,,,False,1,,6,,False
